title_id,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt2527336,movie,Star Wars: The Last Jedi,Star Wars: Episode VIII - The Last Jedi,0,2017,\N,152,Action;Adventure;Fantasy,7.2,426328
tt2310332,movie,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies,0,2014,\N,144,Adventure;Fantasy,7.4,424295
tt0458525,movie,X-Men Origins: Wolverine,X-Men Origins: Wolverine,0,2009,\N,107,Action;Adventure;Sci-Fi,6.6,422275
tt3896198,movie,Guardians of the Galaxy Vol. 2,Guardians of the Galaxy Vol. 2,0,2017,\N,136,Action;Adventure;Comedy,7.7,422049
tt1411697,movie,The Hangover Part II,The Hangover Part II,0,2011,\N,102,Comedy;Mystery,6.5,421434
tt1343092,movie,The Great Gatsby,The Great Gatsby,0,2013,\N,143,Drama;Romance,7.3,419471
tt0144084,movie,American Psycho,American Psycho,0,2000,\N,101,Crime;Drama,7.6,416754
tt0455275,tvSeries,Prison Break,Prison Break,0,2005,2017,44,Action;Crime;Drama,8.4,416740
tt1229238,movie,Mission: Impossible - Ghost Protocol,Mission: Impossible - Ghost Protocol,0,2011,\N,132,Action;Adventure;Thriller,7.4,415481
tt0206634,movie,Children of Men,Children of Men,0,2006,\N,109,Drama;Sci-Fi;Thriller,7.9,415003
tt2356777,tvSeries,True Detective,True Detective,0,2014,\N,55,Crime;Drama;Mystery,9.0,414380
tt1825683,movie,Black Panther,Black Panther,0,2018,\N,134,Action;Adventure;Sci-Fi,7.4,414102
tt1856010,tvSeries,House of Cards,House of Cards,0,2013,2018,51,Drama,8.9,414034
tt0425112,movie,Hot Fuzz,Hot Fuzz,0,2007,\N,121,Action;Comedy,7.9,411925
tt1659337,movie,The Perks of Being a Wallflower,The Perks of Being a Wallflower,0,2012,\N,103,Drama;Romance,8.0,411531
tt3460252,movie,The Hateful Eight,The Hateful Eight,0,2015,\N,187,Crime;Drama;Mystery,7.8,409307
tt0289879,movie,The Butterfly Effect,The Butterfly Effect,0,2004,\N,113,Sci-Fi;Thriller,7.7,409147
tt0096874,movie,Back to the Future Part II,Back to the Future Part II,0,1989,\N,108,Adventure;Comedy;Sci-Fi,7.8,407484
tt1800241,movie,American Hustle,American Hustle,0,2013,\N,138,Crime;Drama,7.3,407239
tt0242653,movie,The Matrix Revolutions,The Matrix Revolutions,0,2003,\N,129,Action;Adventure;Fantasy,6.7,405035
tt2911666,movie,John Wick,John Wick,0,2014,\N,101,Action;Crime;Thriller,7.3,404905
tt0099487,movie,Edward Scissorhands,Edward Scissorhands,0,1990,\N,105,Drama;Fantasy;Romance,7.9,404436
tt0926084,movie,Harry Potter and the Deathly Hallows: Part 1,Harry Potter and the Deathly Hallows: Part 1,0,2010,\N,146,Adventure;Family;Fantasy,7.7,403766
tt3501632,movie,Thor: Ragnarok,Thor: Ragnarok,0,2017,\N,130,Action;Adventure;Comedy,7.9,403090
tt0356910,movie,Mr. & Mrs. Smith,Mr. & Mrs. Smith,0,2005,\N,120,Action;Comedy;Crime,6.5,402960
tt3783958,movie,La La Land,La La Land,0,2016,\N,128,Comedy;Drama;Music,8.1,402667
tt0470752,movie,Ex Machina,Ex Machina,0,2014,\N,108,Drama;Mystery;Sci-Fi,7.7,402330
tt0057012,movie,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0,1964,\N,95,Comedy,8.4,402303
tt0112641,movie,Casino,Casino,0,1995,\N,178,Crime;Drama,8.2,399922
tt0449059,movie,Little Miss Sunshine,Little Miss Sunshine,0,2006,\N,101,Comedy;Drama,7.8,399560
tt0448157,movie,Hancock,Hancock,0,2008,\N,92,Action;Drama;Fantasy,6.4,398541
tt0372183,movie,The Bourne Supremacy,The Bourne Supremacy,0,2004,\N,108,Action;Mystery;Thriller,7.8,398009
tt0417741,movie,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,0,2009,\N,153,Adventure;Family;Fantasy,7.6,396622
tt0375679,movie,Crash,Crash,0,2004,\N,112,Crime;Drama;Thriller,7.8,394078
tt0454921,movie,The Pursuit of Happyness,The Pursuit of Happyness,0,2006,\N,117,Biography;Drama,8.0,393146
tt1291584,movie,Warrior,Warrior,0,2011,\N,140,Drama;Sport,8.2,392782
tt0119116,movie,The Fifth Element,Le cinquième élément,0,1997,\N,126,Action;Adventure;Sci-Fi,7.7,390941
tt1499658,movie,Horrible Bosses,Horrible Bosses,0,2011,\N,98,Comedy;Crime,6.9,390646
tt1840309,movie,Divergent,Divergent,0,2014,\N,139,Action;Adventure;Mystery,6.7,389644
tt0790636,movie,Dallas Buyers Club,Dallas Buyers Club,0,2013,\N,117,Biography;Drama,8.0,389325
tt2872732,movie,Lucy,Lucy,0,2014,\N,89,Action;Sci-Fi;Thriller,6.4,388895
tt0087469,movie,Indiana Jones and the Temple of Doom,Indiana Jones and the Temple of Doom,0,1984,\N,118,Action;Adventure,7.6,388884
tt2179136,movie,American Sniper,American Sniper,0,2014,\N,133,Action;Biography;Drama,7.3,387927
tt1430132,movie,The Wolverine,The Wolverine,0,2013,\N,126,Action;Adventure;Sci-Fi,6.7,387498
tt1535108,movie,Elysium,Elysium,0,2013,\N,109,Action;Drama;Sci-Fi,6.6,385371
tt2872718,movie,Nightcrawler,Nightcrawler,0,2014,\N,117,Crime;Drama;Thriller,7.9,385017
tt0268380,movie,Ice Age,Ice Age,0,2002,\N,81,Adventure;Animation;Comedy,7.5,384081
tt1515091,movie,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,0,2011,\N,129,Action;Adventure;Crime,7.5,383861
tt0047396,movie,Rear Window,Rear Window,0,1954,\N,112,Mystery;Thriller,8.5,383106
tt1099212,movie,Twilight,Twilight,0,2008,\N,122,Drama;Fantasy;Romance,5.2,383032
tt0099785,movie,Home Alone,Home Alone,0,1990,\N,103,Comedy;Family,7.5,382882
tt0319061,movie,Big Fish,Big Fish,0,2003,\N,125,Adventure;Drama;Fantasy,8.0,382833
tt0887912,movie,The Hurt Locker,The Hurt Locker,0,2008,\N,131,Drama;Thriller;War,7.6,381604
tt0800080,movie,The Incredible Hulk,The Incredible Hulk,0,2008,\N,112,Action;Adventure;Sci-Fi,6.8,381361
tt1454029,movie,The Help,The Help,0,2011,\N,146,Drama,8.1,380375
tt1979320,movie,Rush,Rush,0,2013,\N,123,Action;Biography;Drama,8.1,380365
tt2103281,movie,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,0,2014,\N,130,Action;Adventure;Drama,7.6,380163
tt0367882,movie,Indiana Jones and the Kingdom of the Crystal Skull,Indiana Jones and the Kingdom of the Crystal Skull,0,2008,\N,122,Action;Adventure;Fantasy,6.2,379710
tt0327056,movie,Mystic River,Mystic River,0,2003,\N,138,Crime;Drama;Mystery,8.0,379207
tt1457767,movie,The Conjuring,The Conjuring,0,2013,\N,112,Horror;Mystery;Thriller,7.5,377378
tt1568346,movie,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,0,2011,\N,158,Crime;Drama;Mystery,7.8,377236
tt0407304,movie,War of the Worlds,War of the Worlds,0,2005,\N,116,Adventure;Sci-Fi;Thriller,6.5,377224
tt0101414,movie,Beauty and the Beast,Beauty and the Beast,0,1991,\N,84,Animation;Family;Fantasy,8.0,376625
tt1535109,movie,Captain Phillips,Captain Phillips,0,2013,\N,134,Biography;Drama;Thriller,7.8,376588
tt1872181,movie,The Amazing Spider-Man 2,The Amazing Spider-Man 2,0,2014,\N,142,Action;Adventure;Sci-Fi,6.6,375495
tt0367594,movie,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,0,2005,\N,115,Adventure;Comedy;Family,6.7,375236
tt1790864,movie,The Maze Runner,The Maze Runner,0,2014,\N,113,Action;Mystery;Sci-Fi,6.8,374999
tt0319262,movie,The Day After Tomorrow,The Day After Tomorrow,0,2004,\N,124,Action;Adventure;Sci-Fi,6.4,374661
tt0443706,movie,Zodiac,Zodiac,0,2007,\N,157,Crime;Drama;Mystery,7.7,374295
tt2250912,movie,Spider-Man: Homecoming,Spider-Man: Homecoming,0,2017,\N,133,Action;Adventure;Sci-Fi,7.5,369583
tt0830515,movie,Quantum of Solace,Quantum of Solace,0,2008,\N,106,Action;Adventure;Thriller,6.6,368825
tt2713180,movie,Fury,Fury,0,2014,\N,134,Action;Drama;War,7.6,368049
tt0314331,movie,Love Actually,Love Actually,0,2003,\N,135,Comedy;Drama;Romance,7.6,367497
tt2193021,tvSeries,Arrow,Arrow,0,2012,\N,42,Action;Adventure;Crime,7.7,366421
tt1951265,movie,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,0,2014,\N,123,Action;Adventure;Sci-Fi,6.7,365693
tt0298148,movie,Shrek 2,Shrek 2,0,2004,\N,93,Adventure;Animation;Comedy,7.2,365418
tt0441773,movie,Kung Fu Panda,Kung Fu Panda,0,2008,\N,92,Action;Adventure;Animation,7.6,364805
tt0335266,movie,Lost in Translation,Lost in Translation,0,2003,\N,102,Drama,7.8,364652
tt0337978,movie,Live Free or Die Hard,Live Free or Die Hard,0,2007,\N,128,Action;Adventure;Thriller,7.1,364524
tt0412142,tvSeries,House,House M.D.,0,2004,2012,44,Drama;Mystery,8.8,362957
tt0382625,movie,The Da Vinci Code,The Da Vinci Code,0,2006,\N,149,Mystery;Thriller,6.6,362174
tt1723121,movie,We're the Millers,We're the Millers,0,2013,\N,110,Comedy;Crime,7.0,361522
tt0217505,movie,Gangs of New York,Gangs of New York,0,2002,\N,167,Crime;Drama,7.5,361294
tt0120591,movie,Armageddon,Armageddon,0,1998,\N,151,Action;Adventure;Sci-Fi,6.7,360749
tt0325710,movie,The Last Samurai,The Last Samurai,0,2003,\N,154,Action;Drama;History,7.7,360303
tt2948356,movie,Zootopia,Zootopia,0,2016,\N,108,Adventure;Animation;Comedy,8.0,360197
tt1399103,movie,Transformers: Dark of the Moon,Transformers: Dark of the Moon,0,2011,\N,154,Action;Adventure;Sci-Fi,6.3,358422
tt0765429,movie,American Gangster,American Gangster,0,2007,\N,157,Biography;Crime;Drama,7.8,358021
tt0120616,movie,The Mummy,The Mummy,0,1999,\N,124,Action;Adventure;Fantasy,7.0,357426
tt0360717,movie,King Kong,King Kong,0,2005,\N,187,Action;Adventure;Drama,7.2,357342
tt1055369,movie,Transformers: Revenge of the Fallen,Transformers: Revenge of the Fallen,0,2009,\N,150,Action;Adventure;Sci-Fi,6.0,356817
tt0362227,movie,The Terminal,The Terminal,0,2004,\N,128,Comedy;Drama;Romance,7.3,353754
tt0780536,movie,In Bruges,In Bruges,0,2008,\N,107,Comedy;Crime;Drama,7.9,352323
tt0405422,movie,The 40-Year-Old Virgin,The 40 Year Old Virgin,0,2005,\N,116,Comedy;Romance,7.1,352191
tt0033467,movie,Citizen Kane,Citizen Kane,0,1941,\N,119,Drama;Mystery,8.4,352009
tt1245492,movie,This Is the End,This Is the End,0,2013,\N,107,Comedy;Fantasy,6.6,351743
tt0398286,movie,Tangled,Tangled,0,2010,\N,100,Adventure;Animation;Comedy,7.8,350523
tt2245084,movie,Big Hero 6,Big Hero 6,0,2014,\N,102,Action;Adventure;Animation,7.8,350470
tt0097165,movie,Dead Poets Society,Dead Poets Society,0,1989,\N,128,Comedy;Drama,8.1,349941
tt1014759,movie,Alice in Wonderland,Alice in Wonderland,0,2010,\N,108,Adventure;Family;Fantasy,6.5,348567
tt0117060,movie,Mission: Impossible,Mission: Impossible,0,1996,\N,110,Action;Adventure;Thriller,7.1,348251
tt0139654,movie,Training Day,Training Day,0,2001,\N,122,Crime;Drama;Thriller,7.7,346931
tt1605783,movie,Midnight in Paris,Midnight in Paris,0,2011,\N,94,Comedy;Fantasy;Romance,7.7,346905
tt0093779,movie,The Princess Bride,The Princess Bride,0,1987,\N,98,Adventure;Family;Fantasy,8.1,346511
tt0163651,movie,American Pie,American Pie,0,1999,\N,95,Comedy,7.0,345128
tt0942385,movie,Tropic Thunder,Tropic Thunder,0,2008,\N,107,Action;Adventure;Comedy,7.0,344048
tt5052448,movie,Get Out,Get Out,0,2017,\N,104,Horror;Mystery;Thriller,7.7,343784
tt1856101,movie,Blade Runner 2049,Blade Runner 2049,0,2017,\N,164,Drama;Mystery;Sci-Fi,8.0,343581
tt0387564,movie,Saw,Saw,0,2004,\N,103,Horror;Mystery;Thriller,7.6,343566
tt1060277,movie,Cloverfield,Cloverfield,0,2008,\N,85,Action;Horror;Sci-Fi,7.0,343131
tt0099088,movie,Back to the Future Part III,Back to the Future Part III,0,1990,\N,118,Adventure;Comedy;Sci-Fi,7.4,343071
tt2980516,movie,The Theory of Everything,The Theory of Everything,0,2014,\N,123,Biography;Drama;Romance,7.7,342888
tt1895587,movie,Spotlight,Spotlight,0,2015,\N,129,Crime;Drama;History,8.1,342624
tt0091763,movie,Platoon,Platoon,0,1986,\N,120,Drama;War,8.1,341686
tt2379713,movie,Spectre,Spectre,0,2015,\N,148,Action;Adventure;Thriller,6.8,341463
tt0181852,movie,Terminator 3: Rise of the Machines,Terminator 3: Rise of the Machines,0,2003,\N,109,Action;Sci-Fi,6.3,341436
tt0032138,movie,The Wizard of Oz,The Wizard of Oz,0,1939,\N,102,Adventure;Family;Fantasy,8.0,341401
tt2119532,movie,Hacksaw Ridge,Hacksaw Ridge,0,2016,\N,139,Biography;Drama;History,8.1,341225
tt0460681,tvSeries,Supernatural,Supernatural,0,2005,\N,44,Drama;Fantasy;Horror,8.5,339740
tt1905041,movie,Fast & Furious 6,Furious 6,0,2013,\N,130,Action;Crime;Thriller,7.1,339011
tt1637688,movie,In Time,In Time,0,2011,\N,109,Action;Sci-Fi;Thriller,6.7,338883
tt0038650,movie,It's a Wonderful Life,It's a Wonderful Life,0,1946,\N,130,Drama;Family;Fantasy,8.6,338731
tt0831387,movie,Godzilla,Godzilla,0,2014,\N,123,Action;Adventure;Sci-Fi,6.4,338054
tt0289043,movie,28 Days Later...,28 Days Later...,0,2002,\N,113,Drama;Horror;Sci-Fi,7.6,337648
tt0315327,movie,Bruce Almighty,Bruce Almighty,0,2003,\N,101,Comedy;Drama;Fantasy,6.7,336810
tt0093773,movie,Predator,Predator,0,1987,\N,107,Action;Sci-Fi;Thriller,7.8,335748
tt3385516,movie,X-Men: Apocalypse,X-Men: Apocalypse,0,2016,\N,144,Action;Adventure;Sci-Fi,7.0,334503
tt0493464,movie,Wanted,Wanted,0,2008,\N,110,Action;Crime;Fantasy,6.7,333006
tt3890160,movie,Baby Driver,Baby Driver,0,2017,\N,112,Action;Crime;Drama,7.6,332812
tt1690953,movie,Despicable Me 2,Despicable Me 2,0,2013,\N,98,Adventure;Animation;Comedy,7.4,332788
tt0112864,movie,Die Hard with a Vengeance,Die Hard with a Vengeance,0,1995,\N,128,Action;Adventure;Thriller,7.6,332527
tt0443543,movie,The Illusionist,The Illusionist,0,2006,\N,110,Drama;Mystery;Romance,7.6,331369
tt0119567,movie,The Lost World: Jurassic Park,The Lost World: Jurassic Park,0,1997,\N,129,Action;Adventure;Sci-Fi,6.5,331331
tt0265086,movie,Black Hawk Down,Black Hawk Down,0,2001,\N,144,Drama;History;War,7.7,330343
tt0105695,movie,Unforgiven,Unforgiven,0,1992,\N,130,Drama;Western,8.2,329415
tt0363771,movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0,2005,\N,143,Adventure;Family;Fantasy,6.9,328792
tt0369339,movie,Collateral,Collateral,0,2004,\N,120,Crime;Drama;Thriller,7.5,327951
tt0458352,movie,The Devil Wears Prada,The Devil Wears Prada,0,2006,\N,109,Comedy;Drama,6.9,327889
tt1259521,movie,The Cabin in the Woods,The Cabin in the Woods,0,2012,\N,95,Comedy;Horror,7.0,327355
tt3183660,movie,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them,0,2016,\N,133,Adventure;Family;Fantasy,7.3,327203
tt2820852,movie,Furious 7,Furious Seven,0,2015,\N,137,Action;Crime;Thriller,7.2,326625
tt0446029,movie,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,0,2010,\N,112,Action;Comedy;Fantasy,7.5,326552
tt0083866,movie,E.T. The Extra-Terrestrial,E.T. the Extra-Terrestrial,0,1982,\N,115,Family;Sci-Fi,7.9,326349
tt0443453,movie,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,0,2006,\N,84,Comedy,7.3,326079
tt0478311,movie,Knocked Up,Knocked Up,0,2007,\N,129,Comedy;Romance,7.0,325261
tt0086879,movie,Amadeus,Amadeus,0,1984,\N,160,Biography;Drama;History,8.3,324899
tt1217209,movie,Brave,Brave,0,2012,\N,93,Adventure;Animation;Comedy,7.1,324260
tt0092005,movie,Stand by Me,Stand by Me,0,1986,\N,89,Adventure;Drama,8.1,323955
tt0349903,movie,Ocean's Twelve,Ocean's Twelve,0,2004,\N,125,Crime;Thriller,6.5,323303
tt0079470,movie,Life of Brian,Life of Brian,0,1979,\N,94,Comedy,8.1,322589
tt0070047,movie,The Exorcist,The Exorcist,0,1973,\N,122,Horror,8.0,322093
tt0361862,movie,The Machinist,The Machinist,0,2004,\N,101,Drama;Thriller,7.7,321791
tt1596343,movie,Fast Five,Fast Five,0,2011,\N,130,Action;Crime;Thriller,7.3,321573
tt0096697,tvSeries,The Simpsons,The Simpsons,0,1989,\N,22,Animation;Comedy,8.7,321552
tt0109686,movie,Dumb and Dumber,Dumb and Dumber,0,1994,\N,107,Comedy,7.3,321426
tt1772341,movie,Wreck-It Ralph,Wreck-It Ralph,0,2012,\N,101,Adventure;Animation;Comedy,7.7,320665
tt1282140,movie,Easy A,Easy A,0,2010,\N,92,Comedy;Drama;Romance,7.1,320162
tt1371111,movie,Cloud Atlas,Cloud Atlas,0,2012,\N,172,Action;Drama;Mystery,7.5,319791
tt1190080,movie,2012,2012,0,2009,\N,158,Action;Adventure;Sci-Fi,5.8,319397
tt1396484,movie,It,It,0,2017,\N,135,Horror;Thriller,7.4,319189
tt0084787,movie,The Thing,The Thing,0,1982,\N,109,Horror;Mystery;Sci-Fi,8.1,318561
tt0099674,movie,The Godfather: Part III,The Godfather: Part III,0,1990,\N,162,Crime;Drama,7.6,317981
tt1210166,movie,Moneyball,Moneyball,0,2011,\N,133,Biography;Drama;Sport,7.6,317963
tt0119094,movie,Face/Off,Face/Off,0,1997,\N,138,Action;Crime;Sci-Fi,7.3,317661
tt0351283,movie,Madagascar,Madagascar,0,2005,\N,86,Adventure;Animation;Comedy,6.9,316288
tt0317740,movie,The Italian Job,The Italian Job,0,2003,\N,111,Action;Crime;Thriller,7.0,315361
tt0408236,movie,Sweeney Todd: The Demon Barber of Fleet Street,Sweeney Todd: The Demon Barber of Fleet Street,0,2007,\N,116,Drama;Horror;Musical,7.4,315322
tt1542344,movie,127 Hours,127 Hours,0,2010,\N,94,Adventure;Biography;Drama,7.6,315309
tt1650062,movie,Super 8,Super 8,0,2011,\N,112,Mystery;Sci-Fi;Thriller,7.0,314952
tt0840361,movie,The Town,The Town,0,2010,\N,125,Crime;Drama;Thriller,7.6,314713
tt0087332,movie,Ghostbusters,Ghost Busters,0,1984,\N,105,Action;Comedy;Fantasy,7.8,313908
tt0438488,movie,Terminator Salvation,Terminator Salvation,0,2009,\N,115,Action;Adventure;Sci-Fi,6.6,313792
tt0475784,tvSeries,Westworld,Westworld,0,2016,\N,62,Drama;Mystery;Sci-Fi,8.9,313674
tt0317219,movie,Cars,Cars,0,2006,\N,117,Animation;Comedy;Family,7.1,313513
tt1632701,tvSeries,Suits,Suits,0,2011,\N,44,Comedy;Drama,8.6,313288
tt0232500,movie,The Fast and the Furious,The Fast and the Furious,0,2001,\N,106,Action;Crime;Thriller,6.8,311334
tt3397884,movie,Sicario,Sicario,0,2015,\N,121,Action;Crime;Drama,7.6,311314
tt0405094,movie,The Lives of Others,Das Leben der Anderen,0,2006,\N,137,Drama;Thriller,8.4,310954
tt3322312,tvSeries,Daredevil,Daredevil,0,2015,\N,54,Action;Crime;Drama,8.7,310684
tt2306299,tvSeries,Vikings,Vikings,0,2013,\N,44,Action;Adventure;Drama,8.6,309332
tt2294449,movie,22 Jump Street,22 Jump Street,0,2014,\N,112,Action;Comedy;Crime,7.0,309128
tt1065073,movie,Boyhood,Boyhood,0,2014,\N,165,Drama,7.9,308896
tt1632708,movie,Friends with Benefits,Friends with Benefits,0,2011,\N,109,Comedy;Romance,6.6,308739
tt0964517,movie,The Fighter,The Fighter,0,2010,\N,116,Biography;Drama;Sport,7.8,308644
tt0217869,movie,Unbreakable,Unbreakable,0,2000,\N,106,Drama;Mystery;Sci-Fi,7.3,308297
tt0103639,movie,Aladdin,Aladdin,0,1992,\N,90,Adventure;Animation;Comedy,8.0,307772
tt0396269,movie,Wedding Crashers,Wedding Crashers,0,2005,\N,119,Comedy;Romance,7.0,307529
tt0088847,movie,The Breakfast Club,The Breakfast Club,0,1985,\N,97,Comedy;Drama,7.9,307477
tt0052357,movie,Vertigo,Vertigo,0,1958,\N,128,Mystery;Romance;Thriller,8.3,307357
tt0230600,movie,The Others,The Others,0,2001,\N,101,Horror;Mystery;Thriller,7.6,306332
tt0454848,movie,Inside Man,Inside Man,0,2006,\N,129,Crime;Drama;Mystery,7.6,306173
tt0395169,movie,Hotel Rwanda,Hotel Rwanda,0,2004,\N,121,Biography;Drama;History,8.1,305969
tt0286106,movie,Signs,Signs,0,2002,\N,106,Drama;Mystery;Sci-Fi,6.7,305821
tt0119174,movie,The Game,The Game,0,1997,\N,129,Drama;Mystery;Thriller,7.8,305122
tt0110475,movie,The Mask,The Mask,0,1994,\N,101,Comedy;Fantasy,6.9,304512
tt0096895,movie,Batman,Batman,0,1989,\N,126,Action;Adventure,7.6,304504
tt0099423,movie,Die Hard 2,Die Hard 2,0,1990,\N,124,Action;Thriller,7.1,304019
tt1182345,movie,Moon,Moon,0,2009,\N,97,Drama;Mystery;Sci-Fi,7.9,303432
tt2582846,movie,The Fault in Our Stars,The Fault in Our Stars,0,2014,\N,126,Drama;Romance,7.7,303335
tt1068680,movie,Yes Man,Yes Man,0,2008,\N,104,Comedy;Romance,6.8,303229
tt0120912,movie,Men in Black II,Men in Black II,0,2002,\N,88,Action;Adventure;Comedy,6.1,301421
tt1320253,movie,The Expendables,The Expendables,0,2010,\N,103,Action;Adventure;Thriller,6.5,301041
tt0357413,movie,Anchorman: The Legend of Ron Burgundy,Anchorman: The Legend of Ron Burgundy,0,2004,\N,94,Comedy,7.2,300669
tt5463162,movie,Deadpool 2,Deadpool 2,0,2018,\N,119,Action;Adventure;Comedy,7.8,300413
tt0185906,tvMiniSeries,Band of Brothers,Band of Brothers,0,2001,2001,594,Action;Drama;History,9.5,299875
tt0338751,movie,The Aviator,The Aviator,0,2004,\N,170,Biography;Drama;History,7.5,299739
tt0328107,movie,Man on Fire,Man on Fire,0,2004,\N,146,Action;Crime;Drama,7.7,299596
tt1442437,tvSeries,Modern Family,Modern Family,0,2009,\N,22,Comedy;Romance,8.5,299205
tt0162661,movie,Sleepy Hollow,Sleepy Hollow,0,1999,\N,105,Fantasy;Horror;Mystery,7.4,299165
tt1409024,movie,Men in Black 3,Men in Black 3,0,2012,\N,106,Action;Adventure;Comedy,6.8,298686
tt1231583,movie,Due Date,Due Date,0,2010,\N,95,Adventure;Comedy;Drama,6.6,297860
tt2381249,movie,Mission: Impossible - Rogue Nation,Mission: Impossible - Rogue Nation,0,2015,\N,131,Action;Adventure;Thriller,7.4,297229
tt0317919,movie,Mission: Impossible III,Mission: Impossible III,0,2006,\N,126,Action;Adventure;Thriller,6.9,296801
tt0343660,movie,50 First Dates,50 First Dates,0,2004,\N,99,Comedy;Drama;Romance,6.8,296721
tt1306980,movie,50/50,50/50,0,2011,\N,100,Comedy;Drama;Romance,7.7,295620
tt1193138,movie,Up in the Air,Up in the Air,0,2009,\N,109,Drama;Romance,7.4,295475
tt1907668,movie,Flight,Flight,0,2012,\N,138,Drama;Thriller,7.3,295087
tt0363163,movie,Downfall,Der Untergang,0,2004,\N,156,Biography;Drama;History,8.2,294859
tt1587310,movie,Maleficent,Maleficent,0,2014,\N,97,Action;Adventure;Family,7.0,294608
tt4972582,movie,Split,Split,0,2016,\N,117,Horror;Thriller,7.3,294291
tt0118971,movie,The Devil's Advocate,The Devil's Advocate,0,1997,\N,144,Drama;Mystery;Thriller,7.5,294034
tt0111257,movie,Speed,Speed,0,1994,\N,116,Action;Adventure;Crime,7.2,294010
tt5027774,movie,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",0,2017,\N,115,Comedy;Crime;Drama,8.2,293862
tt0974015,movie,Justice League,Justice League,0,2017,\N,120,Action;Adventure;Fantasy,6.5,293544
tt3170832,movie,Room,Room,0,2015,\N,118,Drama;Thriller,8.2,292360
tt0388795,movie,Brokeback Mountain,Brokeback Mountain,0,2005,\N,134,Drama;Romance,7.7,291821
tt1490017,movie,The Lego Movie,The Lego Movie,0,2014,\N,100,Action;Adventure;Animation,7.8,291263
